"Date","Source","Actor","IOCType","IOCValue","Context","Link"
"2025-10-30 15:32:55","MalwareBazaar","Huna","SHA256","7b26711424f7d537f76f7b1aea20071b1e17178a024210dabe17e91a3bf6d5cb","signature=PureCrypter; file=Installer.exe (tag=PureHVNC)",
"2025-10-29 14:50:27","MalwareBazaar","Huna","SHA256","703ffe450d328187b86162675d07eb6655529e0d24e644341032e613896c8bc6","signature=PureHVNC; file=Installer_v368_x64.exe (tag=PureHVNC)",""
"2025-10-27 14:51:11","MalwareBazaar","Huna","SHA256","f5f977688fe5ab1c569958d0ccb27d8c35ffde7d03b6b175bf47990eae18c747","signature=PureCrypter; file=Installer_v461_x64.exe (tag=PureHVNC)",""
"2025-10-25 15:22:14","MalwareBazaar","Huna","SHA256","23211cc5c51e8a3d1c0c8a99e5d726e232dd54f8dac7ca28ff11abaca76e864c","signature=PureCrypter; file=Installer_v510_x64.exe (tag=PureHVNC)",
"2025-10-23 13:53:12","MalwareBazaar","Huna","SHA256","5df273cba8ed15b81b400eb73097332f780525036bc5c6fa6a48782d29632362","signature=PureCrypter; file=Installer_v157_x64.exe (tag=PureHVNC)",""
"2025-10-17 17:37:41","MalwareBazaar","Huna","SHA256","5ce2dc59c43e2795b5a2a13b030dfed3c61ad82457004b25bb3b352290c08890","signature=PureCrypter; file=Installer_v139_x64.exe (tag=PureHVNC)",
"2025-10-14 19:10:52","MalwareBazaar","Huna","SHA256","feb9d5e9402bd4b4108a5cb53196d5b5511509cf4dbf68c9a1194d63475c4633","signature=PureCrypter; file=Installer.exe (tag=PureHVNC)",""
"2025-10-13 18:08:53","MalwareBazaar","Huna","SHA256","a78037b357f48676c3bdef0bc88bb8ed8bbeaabb1eb7e27469ccb04f8e6cc5f7","signature=PureCrypter; file=Installer.exe (tag=PureHVNC)",
"2025-10-11 10:09:20","MalwareBazaar","Huna","SHA256","885e224fb1485b2bb4610fb44bf9f288018f69e66627bddad7f6a30210dbd7df","signature=PureCrypter; file=Installer_v173_x64.exe (tag=PureHVNC)",""
"2025-10-08 18:29:08","MalwareBazaar","Huna","SHA256","9340d19a39e699e358c7ea1fe4bea30eb4dcb22074b910127d8c362ead280c51","signature=PureCrypter; file=Installer_v459_x64.exe (tag=PureHVNC)",
"2025-10-07 18:48:17","MalwareBazaar","Huna","SHA256","58d206fec695b1762412072302c302cec3cf4174b4576521e9fb78a44ae54eef","signature=PureHVNC; file=Installer_v380_x64.exe (tag=PureHVNC)",""
"2025-10-07 17:49:38","MalwareBazaar","Huna","SHA256","6683b2af32c897b3ce9e36a0f4ff164df5c6c8e14583e255c7e84ec1da2e102c","signature=HijackLoader; file=q.msi (tag=PureRAT)",
"2025-10-07 17:48:25","MalwareBazaar","Huna","SHA256","8fbf9817d413c4e6300dde76fe793d299c82ff94edc5581ff9a3c4d9e3292944","signature=HijackLoader; file=Predictv8.32.msi (tag=PureRAT)",
"2025-10-06 18:52:44","MalwareBazaar","Huna","SHA256","c6df10c1b8e3538efb1a786b71e569cf5920a59bc131beb5bbe0edd8df67a6b8","signature=PureCrypter; file=Installer_v449_x64.exe (tag=PureHVNC)",
"2025-10-04 23:06:43","MalwareBazaar","Huna","SHA256","4caf960d038c2eb6bcc30e54dab7b1475b3597ef86ec2379500a4a10394cd63e","signature=PureCrypter; file=Installer_v206_x64.exe (tag=PureHVNC)",
